jobId,title,generes
3699,"tender for operation, repair and maintenance of electrical systems.",Service
3700,invited for computed radiography system ( pac only ) total quantity : 1,Service
3701,invited for x-ray machine (500 ma) ( pac only ) total quantity : 1,Service
3702,invited for workstation total quantity : 2,Service
3703,invited for supply of portable pa system total quantity : 1,Service
3704,invited for air conditioner ( pac only ) total quantity : 1,Service
3705,invited for ent head light-ear total quantity : 2,Service
3706,invited for human resource outsourcing service total quantity : none,Service
3707,invited for human resource outsourcing service total quantity : none,Service
3708,hiring of services - potable/ tech water - ds/ws,Service
3709,bids are invited for lead acid battery total quantity : 15,Service
3710,supply of pipes and fittings,Service
3712,supply of alarm annunciators.,Service
3713,invited for hiring of sanitation service total quantity : none,Service
3714,invited for security manpower service total quantity : none,Service
3715,bids are invited for technical manpower outsourcing service total quantity : none,Service
3716,machinery and equipment open tender 2019 - 20,Service
3717,machinery and equipment open tender 2020,Service
3718,machinery and equipment open tender 2019 - 20,Service
3719,machinery and equipment open tender 2019 - 20,Service
3720,machinery and equipment open tender 2020,Service
3721,supply of vacuum assisted venous drainage ( vavd ) controller,Service
3723,machinery and equipment open tender 2020,Service
3724,machinery and equipment open tender 2019 - 20,Service
3725,machinery and equipment open tender 2020,Service
3726,auction sale of property - land and building in villianur,Service
3727,"reconstruction of u drain infront of office of the deputy collector ( revenue ) south , at south car street in villianur ,",Service
3728,"improvements and special repairs works with additional facilities in health and wellness centre ( phc ) , ariyur , villianur commune",Service
3729,construction of rain water harvesting structure at muthupillaipalayam,Service
3730,"improvements to the four car streets in thirunallar ,",Service
3731,annual maintenance of cross masonry structure of rivers in thirunallar section for the year 2020 .,Service
3732,annual maintenance of cross masonry structures of channels in nedungadu section for the year 2020 .,Service
3733,annual maintenance of cross masonry structures of rivers in t . r . pattinam section for the year 2020,Service
3734,rivers nedungadu annual maintenance of cross masonry structures of rivers in nedungadu section for the year 2020,Service
3735,"drugs-tablet, capsule, injection, drops, syrup",UserServices
3736,"improvements , repairing of roads and reconstruction of u drain , l drain in puducherry phase-iii",UserServices
3737,invited for air conditioner total quantity : 11,UserServices
3738,invited for pins or tacks total quantity : 150,Service
3739,invited for patient bed (fowler and semi fowler) total quantity : 7,Service
3740,invited for mosquito net llins total quantity : 5000,Service
3741,local grinding of dal chana into besan for the month of may 20,Service
3742,"invited for marking pen- permanent, highlighter total quantity : 125",Service
3743,invited for scissors total quantity : 50,Service
3744,bids are invited for online ups 10 kva for critical infrastructures total quantity : 8,Service
3745,"supply of , (ph no.:56002) thyroxin sodium 100 mcg/ 0.1 mg tab",Service
3746,invited for conference folder total quantity : 170,Service
3747,invited for gel pen total quantity : 200,Service
3751,invited for ball point pen total quantity : 700,Service
3752,bids are invited for ring binder- file folder total quantity : 120,Service
3753,invited for gel pen total quantity : 100,UserServices
3754,invited for ring binder- file folder total quantity : 120,UserServices
3755,"supply of , tab canagliflozin 100 mg or similar",Service
3757,"supply of , tab canagliflozin 10mg or similar",Service
3758,request for proposal (rfp) for to support in achieving leed rating for un house.,Service
3759,invited for television tv total quantity : 1,Service
3760,invited for layer 2 access switch ( pac only ) total quantity : 8,Service
3761,invited for infrared medical thermometer for measuring body temperature total quantity : 5,Service
3763,request for proposal for providing of tool for timber traceability from private land.,Service
3764,tender for annual maintenance contract of optical fibre cable in kota-chittorgarh region under gail vijaipur.,Service
3765,lighting material for pellet plant # 2.,Service
3766,"gas, acetylene, cylinder.",Service
3768,computer items bulk.,Service
3769,meter regulators.-corrigendum,Service
3770,invited for disposable surgical rubber gloves - prepowdered total quantity : 71000,UserServices
3771,invited for oem cartridge / consumable total quantity : 5,UserServices
3773,invited for executive table ( pac only ) total quantity : 72,UserServices
3774,procurement of water gel blankets for one year for all india requirement on arc basis,UserServices
3775,e-tender for installation of non space pump at m / s rs jadhave,UserServices
3777,"amc and procurement of consumables / spares parts for ftir, make m / s perkinelme",Service
3780,tender for business writing skills workshop,Service
3783,synthetic ester as per specification in annex.,Service
3784,(ph no.:62034) vitamin 'e' 400 mg cap,Service
3785,comprehensive maintenance i.e. housekeeping & mechanized cleaning and conservancy services,Service
3786,providing vehicle on hire services for proposed irugur devangonthi pipeline ( idpl ),Service
3787,medicines,Service
3788,lto ultrium 6 data cartridge 2.5 tb,Service
3789,outdoor unit ( odu ) kit suitable for 2.0t split ac machine,Service
3790,fabrication structure items for 220 kv switchyard ct-pt replacement work,UserServices
3791,current transducer,UserServices
3792,handheld peizoelectric based vibration meter,Service
3793,earthing stick / discharge rod with 35 sq.mm cable / lead for 220kv ehv transmission lines and sub-stations.,Service
3794,"supply of mechanical seal, make- sealmatic india ltd",Service
3795,ultrasonic non contact type level transmitter,Service
3798,rate contract for supply of laboratory test kits,UserServices
3799,screw driver set,Service
3800,bakelite sheet fabric layer,Service
3801,labour contract for hiring of skilled drivers for mt section at ofaj.=> open tender (indigenous),Service
3802,lemon to size 30 to 40mm dia=> open tender (indigenous),Service
3804,semi finished mask with nose strip=> open tender ( indigenous ),UserServices
3805,"seal seal, make- rotex automation ltd",Service
3806,request for proposal development of low-cost systems to monitor forest management interventions and land use practices outside forest lands,UserServices
3807,hiring public relations agency for childfund india,Service
3809,development and maintenance of a platform for equity financing to msmes.,Service
3810,renewal of adobe product licenses for export-import,Service
3811,data centre design and construction for export-import bank of india,Service
3812,support assembly (wdp4) drawing no. emd pt. no. 10664126 rev nil.,Service
3813,commercial gas meters with smart metering compatibility,Service
3814,production of personal protective equipment(ppe)garments as per railway's scope of work.,UserServices
3816,procurement of other cat b stores,Service
3819,procurement of construction stores - miscellaneous goods,Service
3820,tender for etc works of 400kv pothead yard at phpa-ii punatsangchhu hep (6x170 mw),Service
3821,"supply of , knuckle for up- graded ht-cbc to rdso drg no. sk-62724, alt-28, item-2 material and specification : rdso spec. no. wd-70-bd-10 [ rev. 2]",Service
3822,request for proposal (rfp) for implementation of multilanguage solution in core banking solution finacle 10.x.-corrigendum,Service
3823,auction sale of property - commercial property,Service
3824,"integrated communication system - quantity 70 for assam rifles , integrated communication system ( ics ) , gst",Service
3825,special repairs to bldg nos t 100 and t 404 at zakhama mil stn,Service
3826,bids are invited for cleaning & sanitation and disinfection service total quantity : none,Service
3827,auction sale of property - land in cachar,Service
3829,special repair to building no p-197 and 198 at umroi mil stn under ge umroi,Service
3831,invited for lead acid battery total quantity : 32,Service
3832,quotation for up gradation of computers,Service
3833,invited for supply of heat shrink straight through joint total quantity : 5,Service
3834,"carrying out various civil, mechanical and electrical jobs for construction of new retail outlet in meghalaya state",UserServices
3835,"auction sale of lot no: 33.0 lot name: motor cycle(re), as-01ad-7139",UserServices
3836,"auction sale of lot no: 32.0 lot name: s/m mini bus, as-01l-8930",UserServices
3837,"auction sale of lot no: 30.0 lot name: maruti gypsy, jk-02t-4066",UserServices
3838,"auction sale of lot no: 29.0 lot name: water tanker, pb-08al-5751",UserServices
3839,"auction sale of lot no: 26.0 lot name: tata 407, jk-02x-0994",UserServices
3840,"auction sale of lot no: 19.0 lot name: tata 407, jk-01f-9532",UserServices
3841,"auction sale of lot no: 20.0 lot name: maruti gypsy, jk-02t-8063",UserServices
3843,"auction sale of lot no: 17.0 lot name: maruti gypsy, as-01k-7735",UserServices
3844,"auction sale of lot no: 16.0 lot name: tata 1212 tc, jk-02-t-0411",UserServices
3845,"auction sale of lot no: 12.0 lot name: a/car, dl-9ca-9165",Service
3846,"auction sale of lot no: 11.0 lot name: m/cycle enfield, as-01ad-7196",Service
3847,"auction sale of lot no: 10.0 lot name: maruti gypsy, pb-08ag-5982",Service
3848,"auction sale of lot no: 8.0 lot name: maruti gypsy, as-25c-9539",Service
3849,"auction sale of lot no: 7.0 lot name: s/m truck, wb-73-8771",Service
3851,"auction sale of lot no: 5.0 lot name: maruti gypsy, rj-19u-0877",Service
3852,"auction sale of lot no: 4.0 lot name: maruti gypsy, jk-02r-8732",UserServices
3854,"auction sale of lot no: 3.0 lot name: maruti gypsy, as-01u-4128",Service
3855,"auction sale of lot no: 2.0 lot name: a car, as-01n-1801",Service
3857,"auction sale of lot no: 1.0 lot name: maruti gypsy, as-01p-4009",Service
3858,"processing of protective personal equipment ( ppe ) kit , protective personal equipment ( ppe ) kit",Service
3859,engagement of practising company secretary for conducting the secretarial audit for the financial year 2019 - 20,Service
3860,procurement of dummy load,UserServices
3861,cleaning / desilting and removing of soil for increasing the capacity of malse at hq eac ( u ) af shillong under ge ( i ) ( af ) shillong,UserServices
3863,tender for selection of agency for providing catering services,Service
3864,special repair/renewal to surveyed off old surveyed off steel/wooden furniture under ge shillong,Service
3865,invited for smart card printer total quantity : 1,UserServices
3868,invited for tender for human resource outsourcing service total quantity : none,Service
3869,special repair to bldg no p 117 at umroi mil stn unde ge umroi,Service
3870,"invited for cab and taxi hiring service , cab and taxi hiring service total quantity : none",Service
3871,invitation of quotation for supply of constructional stores - miscellaneous goods,Service
3872,"bids are invited for television tv , television tv , television tv , television tv total quantity : 8",Service
3873,special rep / replacement of ber ocb at af stn singarsi,Service
3875,quotation for direct / local purchase of store,Service
3877,quotation for direct / local purchase of store,Service
3879,repairs/replacement of storage type water heaters ( geysers ) and exhaust fans with allied works at af station liatkor peak under ge ( i ) ( af ) shillong,Service
3880,special repairs to retaining wall near bldg no t 568 at zakhama mil stn,Service
3882,provision of dehumidifier for 875 mt dry shed of 380 ( i ) sup p asc at likabali mil stn under ge 872 ews,Service
3883,tender for supply etc of 6 nos nos mva generator step ip transformers for kopliti,Service
3885,invited for water baths total quantity : 1,Service
3886,iabp machine against buy back,Service
3889,processing of advanced cardiac output monitor,UserServices
3890,dvt prophylaxis system,Service
3891,processing of one unit of 4k ultra hd camera unit against buy back,UserServices
3892,processing of 2 units of 4 -body mortuary chamber against buy back,UserServices
3893,processing of lens meter and ultrasonic pachymeter against buy back,Service
3895,"processing of implants and accessories, on case to case consignment basis for ophthalmology ot",Service
3896,construction of w b m with cc road from shaikh rajak house to shirsat house in p no 6 at indiranagar for m c parli v,UserServices
3897,construction of w b m wit cc road from dhoke house b to c for in p no 6 indiranagar for m c parli v,Service
3900,proposed construction of w b m road from talade house to reddy baba house in p no 6 indira nagar for m c parli v,Service
3901,proposed construction of c c road from a to b in p no 7 for m c parli v,Service
3902,construction of cc road from ibrahim house to sheru pathan house in p no 7 for m c parli v,Service
3903,proposed construction of cc road from sheru house to saraswati school in p no 7 for m c parli v,Service
3905,proposed construction of cc road from m to h in p no 10 at sainagar for m c parli v,Service
3906,proposed construction of cc road from b to h in p no 9 at ambedkar nagar for m c parli v,Service
3908,proposed construction of drain bsd in p no 9 at bhagwan baba for m c parli v,Service
3909,proposed construction of cc road from u to v in p no 3 for m c parli v,Service
3910,proposed construction of cc road from jagammath kale house to gautam sawant house p no 1 fo m c parli v,UserServices
3911,providing led fittings on and with 9 m high mast pole and allied works at bhalwani ( dalit wasti devryachiwadi ) tq beed dist beed,UserServices
3913,constructing wastage and garbage recycle system center at p . w . d . campus nandurbar tal . dist . nandurbar,UserServices
3914,proposed construction pf cc road from p to q in phule nagar p no 8 for m c parli v,UserServices
3915,proposed construction cc road from pithachi girni to shirsai house in p no 10 madhavbag for m c parli v,UserServices
3916,proposed constructiion of cc road from x to y in p no 10 at sainagar for m c parli v,UserServices
3917,proposed constructin of cc road from tukaram rode house to amol road house in p no 3 for m c parli v,Service
3918,improvement to road for pimpalkhute 3 to soyegaon road vr 135 ch 0 00 to 3 500 tal yeola dist nashik,Service
3919,proposed construction of cc road from z to a in p no 3 for m c parli v,Service
3920,bids are invited for multifunction machines mfm total quantity : 3,Service
3921,supply of spares for suction hose pipe .,Service
3922,8777 term contract for artificer works to certain bldgs at ins angre and ins agnibahu,UserServices
3923,"provn of toilet block for mi room , near bldg no p-5 and addl toilets for jco / or at fort area nagpur under ge kamptee .",UserServices
3924,"repairing rubber lining of msrl electrolytic cell tanks of emd plant , dongri buzurg mine",UserServices
3925,"recovery of reduced ore and emd powder and washing of bottom emd at emd plant , dongri buzurg mine",UserServices
3926,procurement od string insulator and hardware for pgcil ss 19 project,Service
3927,repair of air conditioning system of bh60m 3872,Service
3928,in situ repairing of hoist pulley 02 no of 20 90 dragline,UserServices
3929,laying jointing leakage testing including transportation of ms pipe line 8 200mm dia at gouri ii ocm gsa,UserServices
3930,clearing of jungle and stacking of scrap barrels at scrap yard area at excavation workshop of sasti ocm ballarpur area,UserServices
3932,cleaning of store area loading unloading stacking transporting of store spares and used sub assemblies as per,UserServices
3933,repair of hoist cylinder 01 no for cat make dumper,UserServices
3934,bids are invited for fluorescent lamps (fluorescent tubular lamps) total quantity : 1000,Service
3936,tender for work of cleaning and maintaining flow in 12 nos of swd storm water drains outfalls during monsoon in c and d wards,Service
3937,replacement of inspection glasses for generator and motor,Service
3938,tender for insulation of ladder railings in dumpers,UserServices
3939,repair of drag rope drum of worn out rope grooves .,UserServices
3940,hiring of hydraulic hooper,UserServices
3941,"supply of , tab montelukast 10 mg + levocetrizine 5 mg",UserServices
3942,bids are invited for handheld digital infrared thermometer total quantity : 35,UserServices
3943,"supply of , tab folic acid 5 mg",UserServices
3945,"supply of , tab olmisartan 40 mg + hydrochlorthiazide 12.5 mg",UserServices
3946,construction of c c road from ho mahipal dhanvijay to ho as per nit,Service
3947,supply of vehicles for district water and sanition mission and rural water supply dpt . zilla parishad thane,Service
3948,improvement to road for shirasgaon vidyalaya jai yogeshwar vidyalaya to valadgaon km 0 00 to 1 100 tal yeola dist nashik,UserServices
3949,improvement to hatti jaitapur to pandukharevasti to vr 16 paregaon vr no 145 tal chandwad dist nashik,Service
3950,drilling bore well and install electric motor in prabhag no . 65 rajendranagar dr . sarvapalli radhakrishnan vidyamandir premises,Service
3951,laying drainage line under prabhag no . 68 mhada colony,Service
3952,laying drainage line at prabhag no . 60 sirat mohalla dhandaulat bakery to sirat mohalla masjid,Service
3953,prabhag no . 10 to make distribution arrangements by digging coupon lines under sadar bazar,Service
3955,removal of sludge and ancillary works from jackwell at dudhali nala rabade sheti,Service
3956,construction of drainage chamber at jayanti nala and laying of pipeline at cpr catchpit,Service
3957,construction of rcc gutter and road crossing slab at various places in ward no . 1 2nd call,Service
3959,construction of wbm road with b t from ho shri govardhan to as per nit,Service
3960,construction of c c road r c c drain h p drain as per nit,Service
3961,construction of c c road from ho bandu mandhare to ho as per nit,Service
3962,construction of cc road rcc drain hp drain well ms grill cover at various places in prabhag no 02 06 14 16 under dalit wasti,Service
3963,beautification of z.p. primary school premices at lohagaon. tal. rahata dist. ahmednagar,Service
3964,providing electrification work in n . p . chief officer bunglow at m . c . hingoli dist hingoli ( third call ) electrification work,Service
3965,improvement to jaitapur odr 128 to pandurangvasti to indiranagar vr no 144 km 0 00 to 2 00 tal chandwad dist,Service
3966,providing pipe line radhakrushananagar,Service
3967,improvement to road for nagarsul to golhewadi dhamangaon,Service
3968,improvement to road for andarsul padhegaon road to sonawane wasti road,Service
3969,providing and installation street light pol ( octagonal ) for patel mill to momin house surrounding at vadgaon dist kolhapur,Service
3970,construction of fallen chambers on drainage line at c ward jayanti nala,Service
3971,to make cross connection at various places under prabhag no . 44 mangeshkar nagar,Service
3972,laying of drinking water pipeline for superintendent of police residences at kasba bawada bhagva chowk,Service
3973,concreting to road radhakrushananagar at lohagaon. tal. rahata dist. ahmednagar,Service
3975,improvement to nandurtek chinchbari to wadbare road km 0 00 to 1 500 vr 56 tal chandwad dist nashik,Service
3976,construction of fencing in meharun tp-ii fp no 487 ganesh nager in ward no . 6,Service
3977,tender for comprehensive annual maintenance contract of xerox machines,Service
3978,"repair/ replacement of sewage line , cleaning of septic tank and filter beds at ponda",Service
3979,sale of institutional plots on outright basis.,Service
3980,tender for handling and transportation of food grains.,Service
3981,procurement of surgical lab,Service
3983,periodical services in md/ otm accn at bambolim camp area under ge panaji goa .,Service
3984,periodical services of buildings and compound wall at ponda under ge panaji goa .,Service
3985,"annual rate contract for purchase of laboratory/field consumables, chemicals and glassware.",Service
3986,ici company axo nobles international marine coatings corosive protecting marine coating various size.,Service
3987,"repairing and renovation work of toilet, room.",Service
3988,term contract for artificers works at madgaon area,Service
3989,term contract for artificers works at ponda area,UserServices
3990,replacement of existing roof with galvalume sheet of building no t 1 t 2 at ins gomantak under ge gomantak vasco,UserServices
3991,repair to water supply and sewage pump set up,UserServices
3992,tender for handling and transportation of food items.,Service
3993,providing of cleaning services in hospital.,Service
3994,"repairs to kitchen , bath , wc and connected works including service water tanks at madgaon",Service
3996,procurement of furniture for office of ee and sm c-ii and ee and sm -e- along with provision of conference hall for cpwd office at nirman bhavan bambolim goa 3rd call,Service
3997,"repair/replacement of external electrification and allied works at bambolim and altinho under ge panaji , goa .",Service
3998,"construction of anti paching centre, watch tower with patrolling station and replacement of old motor with new marine engine motor.",Service
3999,providing galvalume sheet roof covering in income tax office building at patto panaji goa,Service
4000,drugs and pharmaceutical products - dglp medicines under pa procurement,Service
4001,repair and renovation works at pg block-civil works,Service
4002,repair and renovation works at pg block-electrical works,Service
4003,special repairs replacement of hangar door at 321 hangar building no p 18 at ins hansa under ge nw vasco,Service
4005,construction of shed for windrow composting for wet waste,Service
4006,438/2/128 lp of navigational brs and publication,UserServices
4007,ms/729/dglp/surlab-20-21 pa for surg and lab out of dglp,UserServices
4008,tender for eligible suppliers for non-patent veterinary medicines,Service
4009,providing of housekeeping services with material without material,Service
4010,providing of security services,Service
4011,special repairs to swimming pool at 3mtr madgaon,Service
4012,comprehensive maintenance of light fitting/ fixtures etc,Service
4014,bids are invited for automatic external defibrillator (aed) total quantity : 1,Service
4015,improvement to water supply installations and periodical services to oh tanks and ug sumps,Service
4016,"supply, installation, commissioning of kitchen/ organic garbage base biogas project scheme.",Service
4017,"construction of encroachment prevention center, tower, replacement of old motor and new marine engine motor- obm df- 70 properal.",Service
4018,procurement of one by type for mig aircraft,Service
4019,invited for almirah steel total quantity : 2,Service
4020,invited for oil hydraulic total quantity : 1470,Service
4021,housekeeping works in ao building at headland for a period of 190 working days,UserServices
4022,desilting of existing covered gutters in ward no. 22 to 25 within the jurisdiction of margao municipal council,UserServices
4023,desilting of existing covered gutters in ward no. 16 to 18 within the jurisdiction of margao municipal council,UserServices
